# Frame C-Contacts All-Contacts
20090 43 330
20100 53 295
20110 41 320
20120 33 299
20130 29 315
20140 29 283
20150 37 326
20160 29 362
20170 52 325
20180 40 311
20190 35 333
20200 29 267
20210 40 279
20220 30 299
20230 43 322
20240 37 342
20250 48 330
20260 42 305
20270 33 313
20280 34 341
20290 43 322
20300 26 313
20310 36 338
20320 39 358
20330 42 333
20340 44 351
20350 52 364
20360 55 338
20370 51 345
20380 48 347
20390 44 359
20400 41 326
20410 40 342
20420 42 289
20430 27 290
20440 25 301
20450 27 318
20460 37 292
20470 26 285
20480 37 331
20490 31 296
20500 36 335
20510 24 320
20520 37 329
20530 71 364
20540 49 343
20550 54 310
20560 50 327
20570 59 333
20580 49 344
20590 72 371
20600 52 375
20610 42 360
20620 38 345
20630 51 357
20640 51 385
20650 38 336
20660 41 341
20670 33 312
20680 33 360
20690 30 322
20700 32 311
20710 34 373
20720 34 326
20730 45 327
20740 69 345
20750 64 387
20760 59 353
20770 49 325
20780 71 389
20790 77 373
20800 89 369
20810 82 416
20820 70 379
20830 79 388
20840 80 422
20850 74 377
20860 67 379
20870 56 349
20880 60 358
20890 77 424
20900 49 339
20910 60 383
20920 47 323
20930 50 344
20940 64 373
20950 56 326
20960 39 302
20970 46 338
20980 31 352
20990 32 363
21000 39 335
21010 57 337
21020 59 367
21030 48 339
21040 36 341
21050 34 315
21060 31 320
21070 31 322
21080 32 313
21090 27 300
21100 44 301
21110 30 297
21120 43 330
21130 40 307
21140 34 329
21150 44 308
21160 52 332
21170 69 339
21180 42 334
21190 75 371
21200 58 310
21210 29 302
21220 61 290
21230 45 291
21240 31 295
21250 41 268
21260 59 298
21270 57 301
21280 55 325
21290 44 314
21300 46 312
21310 55 314
21320 60 329
21330 64 320
21340 62 315
21350 45 346
21360 53 339
21370 31 311
21380 50 349
21390 56 347
21400 47 335
21410 47 322
21420 39 353
21430 44 326
21440 12 268
21450 26 273
21460 10 233
21470 9 245
21480 17 301
21490 15 286
21500 10 273
21510 10 250
21520 19 278
21530 7 261
21540 10 307
21550 16 283
21560 7 298
21570 9 284
21580 13 269
21590 10 306
21600 12 282
21610 9 270
21620 19 312
21630 11 285
21640 13 305
21650 14 316
21660 11 266
21670 17 294
21680 19 320
21690 12 242
21700 11 292
21710 10 301
21720 25 294
21730 9 297
21740 13 292
21750 10 271
21760 24 330
21770 20 349
21780 15 308
21790 16 305
21800 37 293
21810 46 333
21820 45 298
21830 38 295
21840 40 313
21850 20 279
21860 28 302
21870 33 278
21880 29 301
21890 27 334
21900 38 352
21910 40 293
21920 40 323
21930 54 348
21940 46 318
21950 38 280
21960 54 329
21970 46 333
21980 53 330
21990 41 311
22000 50 306
22010 46 315
22020 49 335
22030 58 356
22040 49 354
22050 54 331
22060 55 369
22070 44 369
22080 45 340
22090 50 356
22100 30 328
22110 29 331
22120 40 317
22130 34 353
22140 26 314
22150 42 331
22160 35 303
22170 34 341
22180 33 336
22190 44 367
22200 38 336
22210 35 343
22220 42 345
22230 46 314
22240 50 387
22250 44 349
22260 44 366
22270 60 389
22280 54 355
22290 44 336
22300 44 328
22310 25 314
22320 31 343
22330 35 378
22340 34 332
22350 35 357
22360 34 326
22370 41 322
22380 42 361
22390 62 382
22400 61 355
22410 58 338
22420 39 362
22430 33 361
22440 43 394
22450 37 367
22460 38 341
22470 46 341
22480 42 355
22490 40 325
22500 40 308
22510 42 343
22520 42 321
22530 49 341
22540 42 309
22550 46 327
22560 40 288
22570 35 331
22580 36 327
22590 35 325
22600 41 304
22610 46 368
22620 54 339
22630 44 325
22640 39 309
22650 31 329
22660 38 341
22670 34 329
22680 33 352
22690 32 338
22700 34 339
22710 46 327
22720 33 301
22730 32 329
22740 23 288
22750 42 359
22760 35 314
22770 35 324
22780 40 315
22790 44 336
22800 35 318
22810 35 295
22820 50 328
22830 31 321
22840 34 346
22850 26 344
22860 40 326
22870 51 367
22880 29 324
22890 48 344
22900 31 352
22910 30 348
22920 40 323
22930 20 359
22940 37 349
22950 30 326
22960 39 340
22970 34 334
22980 36 334
22990 33 346
23000 55 364
23010 37 319
23020 39 326
23030 50 349
23040 54 348
23050 48 345
23060 44 335
23070 46 337
23080 38 345
23090 34 317
23100 30 329
23110 49 358
23120 42 347
23130 34 316
23140 39 315
23150 38 345
23160 34 367
23170 30 331
23180 60 355
23190 56 352
23200 50 359
23210 52 340
23220 52 374
23230 24 323
23240 28 264
23250 34 300
23260 60 332
23270 60 339
23280 42 318
23290 61 336
23300 51 330
23310 61 361
23320 70 355
23330 58 347
23340 50 363
23350 60 357
23360 53 351
23370 57 354
23380 40 353
23390 32 311
23400 32 313
23410 28 344
23420 56 353
23430 33 350
23440 27 290
23450 33 305
23460 46 345
23470 46 302
23480 43 306
23490 40 339
23500 37 294
23510 38 309
23520 43 333
23530 31 312
23540 40 313
23550 52 357
23560 45 373
23570 36 375
23580 50 349
23590 36 362
23600 34 365
23610 41 364
23620 41 354
23630 26 323
23640 34 344
23650 34 360
23660 38 324
23670 35 320
23680 36 303
23690 20 306
23700 25 314
23710 29 327
23720 44 302
23730 46 312
23740 41 329
23750 33 325
23760 37 365
23770 40 357
23780 34 331
23790 50 336
23800 45 354
23810 38 366
23820 47 316
23830 35 285
23840 39 339
23850 49 326
23860 50 340
23870 35 340
23880 43 344
23890 50 353
23900 44 366
23910 39 350
23920 30 344
23930 32 305
23940 43 333
23950 29 324
23960 42 342
23970 46 344
23980 45 299
23990 44 344
24000 48 307
24010 40 348
24020 46 320
24030 38 327
24040 42 347
24050 43 318
24060 54 319
24070 42 337
24080 41 366
24090 51 336
24100 33 324
24110 48 343
24120 62 376
24130 57 370
24140 68 385
24150 58 365
24160 69 356
24170 56 364
24180 56 374
24190 70 357
24200 57 368
24210 72 375
24220 67 326
24230 72 384
24240 61 361
24250 69 364
24260 57 360
24270 61 366
24280 69 379
24290 66 356
24300 64 373
24310 48 339
24320 68 389
24330 58 360
24340 65 370
24350 56 324
24360 58 364
24370 40 353
24380 42 372
24390 39 357
24400 35 364
24410 36 365
24420 35 352
24430 27 362
24440 31 357
24450 47 352
24460 35 336
24470 41 372
24480 38 346
24490 31 314
24500 40 360
24510 55 380
24520 40 347
24530 47 350
24540 35 367
24550 38 373
24560 41 363
24570 36 318
24580 34 351
24590 50 356
24600 40 323
24610 41 356
24620 42 327
24630 42 357
24640 28 324
24650 32 352
24660 38 330
24670 64 350
24680 41 316
24690 45 334
24700 40 322
24710 42 305
24720 46 345
24730 43 338
24740 43 329
24750 54 331
24760 51 298
24770 39 296
24780 37 309
24790 33 307
24800 41 324
24810 41 340
24820 36 307
24830 32 327
24840 37 366
24850 25 316
24860 41 331
24870 35 320
24880 34 350
24890 24 328
24900 55 372
24910 47 365
24920 67 383
24930 65 338
24940 62 387
24950 45 325
24960 52 330
24970 70 350
24980 66 296
24990 58 331
25000 64 331
25010 61 346
25020 66 346
25030 65 355
25040 74 362
25050 82 379
25060 85 379
25070 68 367
25080 73 367
25090 57 388
25100 64 376
25110 75 352
25120 79 376
25130 81 371
25140 73 357
25150 76 385
25160 90 365
25170 53 314
25180 57 331
25190 61 369
25200 72 369
25210 57 360
25220 62 348
25230 62 374
25240 60 354
25250 59 333
25260 70 339
25270 61 327
25280 70 367
25290 64 315
25300 79 374
25310 61 374
25320 82 402
25330 69 355
25340 65 340
25350 58 332
25360 55 335
25370 40 333
25380 51 315
25390 47 351
25400 30 320
25410 32 330
25420 31 345
25430 40 327
25440 52 347
25450 53 377
25460 55 397
25470 62 354
25480 71 366
25490 75 367
25500 82 396
25510 67 359
25520 52 324
25530 64 347
25540 65 356
25550 77 346
25560 49 349
25570 42 312
25580 45 333
25590 49 366
25600 42 337
25610 38 333
25620 47 348
25630 44 362
25640 41 334
25650 25 342
25660 33 336
25670 34 375
25680 42 348
25690 29 337
25700 41 332
25710 41 361
25720 43 356
25730 30 366
25740 41 355
25750 46 409
25760 55 356
25770 38 363
25780 62 356
25790 32 296
25800 39 364
25810 32 352
25820 34 342
25830 41 305
25840 37 339
25850 41 345
25860 37 369
25870 27 323
25880 31 348
25890 29 322
25900 26 303
25910 31 330
25920 34 328
25930 40 276
25940 39 291
25950 37 278
25960 37 306
25970 29 289
25980 33 290
25990 39 294
26000 27 272
26010 30 307
26020 32 315
26030 30 327
26040 30 301
26050 38 308
26060 30 318
26070 41 345
26080 38 316
26090 25 332
26100 33 334
26110 44 330
26120 38 327
26130 35 343
26140 30 303
26150 24 300
26160 45 339
26170 35 292
26180 37 319
26190 41 307
26200 48 336
26210 45 326
26220 52 383
26230 45 355
26240 52 368
26250 47 373
26260 26 365
26270 34 328
26280 51 345
26290 35 339
26300 29 320
26310 24 310
26320 28 286
26330 34 316
26340 36 317
26350 32 336
26360 38 383
26370 33 339
26380 62 370
26390 52 356
26400 56 367
26410 67 358
26420 57 362
26430 69 357
26440 55 320
26450 50 308
26460 42 326
26470 35 289
26480 50 325
26490 41 342
26500 46 343
26510 33 305
26520 25 297
26530 32 319
26540 25 294
26550 43 320
26560 37 302
26570 38 291
26580 36 309
26590 36 301
26600 58 296
26610 43 328
26620 40 308
26630 39 313
26640 34 314
26650 32 312
26660 38 351
26670 30 329
26680 32 285
26690 53 324
26700 52 342
26710 53 309
26720 48 320
26730 40 351
26740 38 312
26750 40 345
26760 48 293
26770 42 297
26780 33 274
26790 43 300
26800 51 303
26810 54 303
26820 40 326
26830 36 310
26840 33 303
26850 33 271
26860 43 329
26870 46 310
26880 40 338
26890 34 315
26900 39 314
26910 39 312
26920 33 275
26930 41 287
26940 38 319
26950 39 311
26960 37 275
26970 48 352
26980 35 332
26990 37 364
27000 33 334
27010 39 358
27020 43 347
27030 32 312
27040 40 312
27050 37 310
27060 45 334
27070 43 332
27080 43 306
27090 44 324
27100 49 339
27110 26 287
27120 38 282
27130 43 335
27140 46 323
27150 38 337
27160 30 325
27170 34 345
27180 22 323
27190 36 350
27200 40 298
27210 26 311
27220 42 347
27230 32 302
27240 43 311
27250 34 283
27260 61 323
27270 46 307
27280 49 281
27290 44 310
27300 45 301
27310 38 298
27320 37 275
27330 49 298
27340 42 279
27350 45 293
27360 45 309
27370 40 303
27380 43 283
27390 51 305
27400 35 257
27410 36 262
27420 34 270
27430 40 276
27440 37 306
27450 34 314
27460 36 363
27470 40 310
27480 41 288
27490 30 333
27500 37 346
27510 31 355
27520 32 318
27530 39 310
27540 37 297
27550 38 362
27560 39 345
27570 52 351
27580 38 373
27590 32 275
27600 30 279
27610 36 327
27620 36 342
27630 47 340
27640 42 343
27650 40 330
27660 30 303
27670 41 316
27680 41 340
27690 35 342
27700 30 334
27710 48 357
27720 48 339
27730 42 361
27740 40 304
27750 33 330
27760 27 275
27770 45 299
27780 51 317
27790 33 332
27800 37 361
27810 34 309
27820 40 318
27830 43 314
27840 29 308
27850 34 327
27860 42 332
27870 47 299
27880 55 373
27890 44 376
27900 45 348
27910 51 346
27920 44 310
27930 42 332
27940 46 324
27950 30 312
27960 29 313
27970 51 312
27980 46 327
27990 36 268
28000 37 289
28010 33 313
28020 28 275
28030 28 294
28040 63 385
28050 58 367
28060 64 361
28070 60 371
28080 70 375
28090 52 328
28100 61 322
28110 42 303
28120 41 338
28130 38 343
28140 33 313
28150 46 324
28160 58 336
28170 40 354
28180 51 333
28190 56 345
28200 65 399
28210 32 343
28220 34 333
28230 31 317
28240 31 351
28250 51 344
28260 39 330
28270 33 279
28280 48 365
28290 54 342
28300 43 339
28310 36 331
28320 39 304
28330 44 341
28340 37 333
28350 49 343
28360 37 343
28370 37 333
28380 39 330
28390 38 338
28400 46 332
28410 63 350
28420 61 378
28430 73 369
28440 66 369
28450 67 327
28460 55 330
28470 71 376
28480 57 339
28490 42 307
28500 49 354
28510 40 355
28520 48 341
28530 30 314
28540 39 289
28550 33 315
28560 42 328
28570 43 344
28580 50 357
28590 56 355
28600 49 349
28610 43 303
28620 35 321
28630 55 337
28640 43 308
28650 51 313
28660 56 345
28670 61 335
28680 60 348
28690 54 382
28700 44 333
28710 39 307
28720 40 333
28730 55 359
28740 56 375
28750 51 320
28760 47 364
28770 46 359
28780 55 343
28790 57 329
28800 51 315
28810 48 297
28820 41 330
28830 45 370
28840 45 301
28850 51 322
28860 37 321
28870 37 373
28880 51 311
28890 42 310
28900 41 337
28910 41 341
28920 40 347
28930 47 363
28940 44 338
28950 37 334
28960 40 339
28970 40 340
28980 40 380
28990 52 370
29000 55 375
29010 45 375
29020 48 401
29030 36 358
29040 41 363
29050 28 329
29060 21 328
29070 32 343
29080 22 355
29090 38 359
29100 39 378
29110 36 377
29120 36 372
29130 27 369
29140 37 316
29150 35 366
29160 32 341
29170 43 323
29180 50 361
29190 25 322
29200 38 338
29210 38 326
29220 32 368
29230 35 342
29240 33 307
29250 41 336
29260 31 341
29270 29 357
29280 19 295
29290 31 338
29300 26 311
29310 36 345
29320 32 348
29330 37 346
29340 32 336
29350 37 366
29360 26 349
29370 28 317
29380 30 336
29390 42 332
29400 39 342
29410 44 330
29420 34 333
29430 55 377
29440 41 385
29450 33 329
29460 42 374
29470 38 327
29480 40 367
29490 43 400
29500 40 362
29510 37 335
29520 48 353
29530 47 320
29540 50 327
29550 44 391
29560 37 325
29570 35 348
29580 45 354
29590 42 349
29600 32 356
29610 47 377
29620 44 371
29630 41 332
29640 36 340
29650 39 370
29660 27 341
29670 34 364
29680 34 346
29690 34 354
29700 34 330
29710 39 331
29720 44 343
29730 32 356
29740 45 398
29750 41 339
29760 37 339
29770 50 334
29780 43 360
29790 53 345
29800 56 395
29810 37 362
29820 44 363
29830 44 351
29840 41 321
29850 54 371
29860 54 356
29870 63 391
29880 58 352
29890 58 371
29900 48 361
29910 49 391
29920 40 385
29930 42 386
29940 56 399
29950 70 397
29960 45 346
29970 40 362
29980 41 381
29990 34 385
30000 36 365
30010 39 382
30020 41 358
30030 40 371
30040 45 396
30050 44 341
30060 38 343
30070 31 371
30080 27 365
30090 27 330
30100 23 343
30110 40 344
30120 35 337
30130 29 328
30140 40 356
30150 33 368
30160 39 364
30170 37 398
30180 38 386
30190 55 364
30200 33 404
30210 36 340
30220 36 380
30230 37 370
30240 54 349
30250 40 292
30260 37 323
30270 42 400
30280 37 357
30290 29 348
30300 39 374
30310 40 342
30320 46 358
30330 72 399
30340 56 319
30350 55 355
30360 46 360
30370 54 356
30380 50 339
30390 48 356
30400 53 361
30410 38 366
30420 41 332
30430 32 305
30440 39 341
30450 30 331
30460 36 349
30470 33 335
30480 40 337
30490 35 340
30500 41 343
30510 39 305
30520 43 353
30530 35 345
30540 28 336
30550 39 343
30560 39 334
30570 36 379
30580 30 325
30590 37 369
30600 44 384
30610 29 327
30620 40 353
30630 39 362
30640 38 380
30650 14 351
30660 41 364
30670 37 347
30680 35 363
30690 25 385
30700 34 339
30710 29 364
30720 54 355
30730 23 311
30740 51 374
30750 25 342
30760 35 377
30770 32 361
30780 44 388
30790 42 375
30800 34 334
30810 30 315
30820 37 364
30830 37 331
30840 37 367
30850 50 391
30860 45 352
30870 48 346
30880 32 306
30890 46 341
30900 75 385
30910 72 394
30920 49 374
30930 46 389
30940 32 357
30950 30 370
30960 31 348
30970 31 343
30980 53 342
30990 36 368
31000 34 373
31010 56 380
31020 43 335
31030 55 384
31040 77 379
31050 44 363
31060 46 362
31070 38 342
31080 32 352
31090 27 372
31100 34 354
31110 27 354
31120 55 413
31130 54 396
31140 46 377
31150 38 361
31160 51 378
31170 50 357
31180 64 393
31190 55 387
31200 52 370
31210 39 339
31220 26 376
31230 37 348
31240 33 341
31250 52 383
31260 48 385
31270 44 356
31280 31 358
31290 39 363
31300 36 330
31310 39 325
31320 42 348
31330 23 336
31340 44 325
31350 35 354
31360 45 352
31370 31 338
31380 57 372
31390 51 350
31400 56 331
31410 40 366
31420 46 350
31430 64 345
31440 57 380
31450 56 339
31460 39 386
31470 88 375
31480 80 389
31490 60 362
31500 60 347
31510 51 353
31520 75 381
31530 65 379
31540 62 389
31550 55 389
31560 63 380
31570 64 360
31580 73 377
31590 52 346
31600 26 302
31610 39 361
31620 75 386
31630 39 297
31640 72 375
31650 84 379
31660 81 422
31670 60 412
31680 53 374
31690 70 382
31700 55 386
31710 53 397
31720 57 386
31730 81 463
31740 66 399
31750 51 360
31760 64 395
31770 73 418
31780 62 360
31790 68 404
31800 57 383
31810 37 371
31820 56 353
31830 60 362
31840 47 360
31850 57 370
31860 72 374
31870 61 365
31880 60 346
31890 61 336
31900 67 337
31910 45 336
31920 44 329
31930 65 387
31940 46 350
31950 52 374
31960 66 349
31970 63 406
31980 37 338
31990 60 358
32000 47 356
32010 45 372
32020 42 368
32030 38 364
32040 40 356
32050 40 338
32060 39 365
32070 28 351
32080 21 343
32090 28 312
32100 35 339
32110 21 326
32120 23 328
32130 33 350
32140 25 341
32150 46 337
32160 29 339
32170 47 312
32180 41 358
32190 26 301
32200 19 314
32210 26 318
32220 42 339
32230 37 333
32240 42 358
32250 37 373
32260 44 386
32270 44 367
32280 9 305
32290 15 294
32300 18 322
32310 11 361
32320 11 299
32330 11 361
32340 12 327
32350 12 318
32360 33 328
32370 30 336
32380 38 330
32390 17 351
32400 16 348
32410 17 329
32420 24 308
32430 19 372
32440 15 315
32450 20 338
32460 15 327
32470 9 333
32480 9 300
32490 20 329
32500 15 323
32510 15 280
32520 12 323
32530 10 322
32540 18 327
32550 24 358
32560 15 332
32570 12 309
32580 16 333
32590 10 339
32600 9 315
32610 24 324
32620 34 313
32630 21 326
32640 12 317
32650 21 343
32660 33 324
32670 28 281
32680 18 320
32690 18 273
32700 40 317
32710 20 369
32720 16 304
32730 21 302
32740 19 296
32750 23 312
32760 24 288
32770 12 317
32780 25 303
32790 15 318
32800 5 307
32810 7 294
32820 8 344
32830 8 286
32840 23 319
32850 25 297
32860 40 303
32870 13 268
32880 30 274
32890 25 306
32900 12 254
32910 38 300
32920 21 302
32930 25 296
32940 29 287
32950 24 278
32960 28 271
32970 10 272
32980 22 265
32990 24 291
33000 29 298
33010 20 262
33020 12 255
33030 12 269
33040 7 261
33050 10 270
33060 11 274
33070 9 216
33080 9 248
33090 14 264
33100 9 246
33110 20 268
33120 28 266
33130 58 326
33140 31 281
33150 45 282
33160 32 269
33170 43 305
33180 38 250
33190 62 308
33200 44 305
33210 49 319
33220 57 295
33230 29 294
33240 25 279
33250 36 280
33260 39 271
33270 63 306
33280 40 268
33290 26 292
33300 42 314
33310 49 290
33320 55 288
33330 59 319
33340 27 275
33350 49 293
33360 31 283
33370 25 261
33380 21 278
33390 19 250
33400 23 303
33410 30 324
33420 25 368
33430 27 363
33440 33 342
33450 27 328
33460 37 362
33470 52 333
33480 34 359
33490 37 375
33500 21 317
33510 41 344
33520 29 352
33530 36 352
33540 31 351
33550 38 302
33560 33 327
33570 44 318
33580 64 355
33590 26 326
33600 41 349
33610 37 353
33620 46 325
33630 41 337
33640 44 299
33650 27 302
33660 36 335
33670 35 335
33680 19 325
33690 37 333
33700 43 372
33710 50 324
33720 51 324
33730 16 285
33740 30 310
33750 35 320
33760 39 356
33770 22 327
33780 39 363
33790 29 353
33800 37 349
33810 42 355
33820 36 341
33830 27 322
33840 25 321
33850 30 346
33860 40 355
33870 39 392
33880 43 354
33890 16 336
33900 56 369
33910 40 330
33920 33 328
33930 42 349
33940 43 347
33950 34 296
33960 30 360
33970 50 367
33980 26 346
33990 23 346
34000 28 297
34010 42 345
34020 32 301
34030 2 321
34040 24 294
34050 1 311
34060 37 308
34070 23 324
34080 33 270
34090 37 341
34100 22 289
34110 42 312
34120 30 281
34130 36 286
34140 47 325
34150 28 276
34160 27 263
34170 42 315
34180 45 317
34190 40 316
34200 42 304
34210 36 251
34220 37 299
34230 36 278
34240 35 303
34250 56 317
34260 32 317
34270 46 345
34280 49 372
34290 38 320
34300 54 336
34310 59 339
34320 61 351
34330 50 350
34340 50 311
34350 60 336
34360 54 321
34370 57 345
34380 52 305
34390 34 284
34400 41 309
34410 28 329
34420 27 261
34430 56 312
34440 28 302
34450 44 314
34460 22 326
34470 8 324
34480 18 296
34490 10 320
34500 32 313
34510 4 300
34520 22 303
34530 16 318
34540 20 312
34550 35 295
34560 30 315
34570 52 313
34580 31 285
34590 47 290
34600 68 327
34610 71 322
34620 86 360
34630 64 329
34640 68 315
34650 62 334
34660 87 362
34670 74 327
34680 58 303
34690 41 273
34700 39 296
34710 55 308
34720 39 274
34730 80 336
34740 94 361
34750 66 329
34760 63 304
34770 81 342
34780 108 319
34790 103 401
34800 92 333
34810 95 308
34820 76 298
34830 90 338
34840 106 309
34850 111 335
34860 146 418
34870 136 385
34880 121 377
34890 141 351
34900 104 372
34910 126 364
34920 108 336
34930 117 340
34940 104 325
34950 100 336
34960 128 371
34970 116 365
34980 117 369
34990 87 348
35000 141 373
35010 116 370
35020 115 374
35030 142 383
35040 157 384
35050 120 377
35060 154 387
35070 179 424
35080 132 375
35090 118 361
35100 158 358
35110 143 344
35120 138 363
35130 146 370
35140 147 373
35150 159 396
35160 145 370
35170 146 376
35180 135 378
35190 101 315
35200 129 393
35210 133 381
35220 135 368
35230 136 324
35240 130 377
35250 158 388
35260 151 399
35270 152 397
35280 148 405
35290 140 430
35300 162 454
35310 133 373
35320 146 386
35330 163 417
35340 150 406
35350 149 380
35360 126 388
35370 107 388
35380 117 376
35390 116 392
35400 139 414
35410 146 450
35420 119 387
35430 144 417
35440 168 457
