# #Frame C1_sub1 C1_sub2 C2_sub1 C2_sub2
12750 9 2 0 0
12760 2 12 0 5
12770 7 5 0 0
12780 16 5 0 0
12790 12 1 0 0
12800 15 11 0 0
12810 13 5 0 0
12820 30 10 0 0
12830 13 10 0 0
12840 4 11 0 0
12850 2 7 0 0
12860 2 7 0 0
12870 13 10 0 0
12880 14 8 0 0
12890 18 5 0 0
12900 10 9 0 0
12910 33 10 0 0
12920 28 5 0 0
12930 11 9 0 0
12940 11 7 1 0
12950 16 5 0 0
12960 21 9 0 0
12970 28 3 0 0
12980 8 6 0 3
12990 5 8 0 0
13000 16 11 0 0
13010 22 6 0 0
13020 19 8 0 0
13030 24 12 3 0
13040 15 5 0 0
13050 15 9 1 8
13060 11 9 0 0
13070 8 9 0 0
13080 24 4 1 0
13090 11 3 0 10
13100 30 0 0 8
13110 14 0 1 0
13120 46 0 4 10
13130 57 1 0 0
13140 26 0 0 10
13150 35 0 0 2
13160 40 0 0 0
13170 56 0 7 0
13180 81 0 1 6
13190 36 0 0 7
13200 32 0 0 8
13210 56 1 4 0
13220 20 5 1 0
13230 34 0 4 0
13240 42 0 15 0
13250 14 0 2 0
13260 6 0 0 1
13270 0 0 1 0
13280 0 0 5 0
13290 2 0 0 0
13300 7 0 1 0
13310 9 0 4 3
13320 0 0 3 0
13330 0 0 0 0
13340 0 0 3 0
13350 0 0 0 5
13360 0 0 0 0
13370 0 5 0 0
13380 0 0 0 1
13390 1 0 0 9
13400 0 0 1 0
13410 0 0 0 1
13420 0 0 0 0
13430 0 0 0 1
13440 0 0 0 1
13450 0 0 0 1
13460 0 1 1 13
13470 0 0 0 7
13480 0 7 0 13
13490 0 0 0 17
13500 0 2 0 3
13510 1 0 0 0
13520 0 0 0 0
13530 0 0 0 0
13540 0 0 0 0
13550 0 2 0 0
13560 0 5 0 0
13570 0 9 0 0
13580 1 2 0 0
13590 0 0 0 4
13600 0 0 0 4
13610 0 0 0 0
13620 0 0 0 0
13630 0 0 0 0
13640 0 1 1 0
13650 0 6 1 0
13660 0 0 0 0
13670 0 0 0 0
13680 0 0 0 0
13690 0 0 0 0
13700 0 0 0 0
13710 0 0 0 0
13720 0 0 0 0
13730 0 0 2 0
13740 0 0 0 0
13750 0 0 0 0
13760 0 0 0 0
13770 0 0 0 0
13780 0 0 0 0
13790 0 0 0 0
13800 0 0 0 0
13810 0 0 3 0
13820 0 0 11 0
13830 0 0 0 0
13840 0 0 0 0
13850 0 0 0 0
13860 0 0 0 0
13870 10 0 0 0
13880 14 0 0 0
13890 4 0 5 0
13900 0 0 6 0
13910 1 0 4 0
13920 2 0 8 0
13930 0 0 0 0
13940 6 1 0 0
13950 1 0 0 0
13960 0 0 0 0
13970 0 0 0 0
13980 0 4 1 0
13990 0 0 0 0
14000 0 0 0 0
14010 0 0 4 0
14020 0 0 2 0
14030 0 0 0 0
14040 0 2 6 0
14050 0 0 9 0
14060 0 0 16 0
14070 0 0 8 0
14080 0 4 9 0
14090 0 1 13 0
14100 0 3 17 0
14110 0 3 8 0
14120 0 9 1 0
14130 0 0 0 0
14140 0 0 0 0
14150 0 0 0 0
14160 0 0 0 0
14170 0 3 0 0
14180 0 0 0 0
14190 0 8 8 0
14200 0 22 0 0
14210 0 5 9 0
14220 0 25 0 0
14230 0 13 0 0
14240 0 25 0 0
14250 0 4 0 0
14260 0 9 0 0
14270 0 13 4 0
14280 0 9 0 0
14290 0 0 0 6
14300 0 0 0 6
14310 0 0 0 0
14320 0 7 0 4
14330 0 1 0 2
14340 0 0 0 6
14350 0 0 0 5
14360 0 0 1 6
14370 0 0 0 7
14380 0 0 4 15
14390 0 0 0 7
14400 0 0 0 10
14410 0 0 0 1
14420 0 0 0 5
14430 0 0 0 5
14440 0 0 0 0
14450 0 0 0 0
14460 0 0 0 0
14470 0 0 0 0
14480 0 0 4 0
14490 0 0 0 0
14500 0 0 0 0
14510 0 0 0 0
14520 0 0 4 0
14530 0 0 1 0
14540 0 0 0 0
14550 0 0 0 0
14560 0 0 2 0
14570 0 0 3 0
14580 0 0 0 0
14590 0 0 0 0
14600 0 0 0 0
14610 0 0 0 0
14620 0 0 3 0
14630 0 0 11 0
14640 0 14 2 0
14650 0 18 0 0
14660 0 28 0 0
14670 0 50 0 0
14680 0 56 0 0
14690 0 39 0 0
14700 0 9 0 0
14710 0 6 0 0
14720 0 16 0 0
14730 0 29 0 0
14740 0 32 0 0
14750 0 40 0 0
14760 0 19 0 0
14770 0 26 0 2
14780 0 31 1 0
14790 0 11 0 0
14800 0 7 0 0
14810 0 18 0 0
14820 0 31 0 0
14830 0 16 0 0
14840 0 17 0 0
14850 0 17 0 0
14860 0 10 0 0
14870 0 39 0 0
14880 0 24 0 0
14890 0 31 0 0
14900 0 35 1 0
14910 0 22 0 0
14920 0 27 0 0
14930 0 13 1 0
14940 0 20 1 0
14950 0 16 1 0
14960 0 31 0 0
14970 0 37 0 0
14980 0 30 0 0
14990 0 23 0 0
15000 0 14 0 0
15010 0 1 0 0
15020 0 0 3 0
15030 0 1 0 0
15040 0 25 1 0
15050 0 30 1 0
15060 0 24 0 0
15070 0 19 0 0
15080 0 40 0 0
15090 0 10 0 0
15100 0 1 0 0
15110 0 0 0 0
15120 0 1 0 0
15130 0 0 0 0
15140 0 0 0 0
15150 0 0 0 0
15160 0 0 7 0
15170 0 1 18 0
15180 0 0 37 0
15190 0 0 34 0
15200 0 0 3 0
15210 0 0 14 0
15220 0 0 0 0
15230 0 0 41 0
15240 0 2 33 0
15250 0 0 29 0
15260 0 0 16 0
15270 0 0 15 0
15280 0 0 13 0
15290 0 0 0 0
15300 0 0 0 0
15310 0 0 1 0
15320 0 0 29 0
15330 0 0 1 0
15340 0 0 0 0
15350 0 1 0 0
15360 0 0 0 0
15370 0 0 0 0
15380 0 0 0 0
15390 0 0 0 0
15400 0 0 4 0
15410 0 0 12 0
15420 0 0 10 1
15430 0 0 0 0
15440 0 0 5 0
15450 0 0 0 0
15460 0 0 11 0
15470 0 0 4 12
15480 0 0 5 0
15490 0 6 11 0
15500 0 0 11 0
15510 0 8 4 0
15520 0 4 3 0
15530 0 14 8 0
15540 0 11 7 0
15550 0 42 0 0
15560 0 62 7 0
15570 0 28 8 0
15580 0 15 7 0
15590 0 20 6 0
15600 0 27 0 0
15610 0 42 0 0
15620 0 21 0 0
15630 0 34 6 0
15640 0 14 23 0
15650 0 29 8 0
15660 0 46 0 0
15670 0 54 1 0
15680 0 53 0 0
15690 0 51 0 0
15700 0 73 6 0
15710 0 39 7 0
15720 0 60 0 0
15730 0 26 0 0
15740 0 54 7 0
15750 0 44 12 0
15760 0 48 4 0
15770 0 61 6 0
15780 0 52 11 0
15790 0 48 0 0
15800 0 33 0 0
15810 0 49 0 0
15820 0 36 31 0
15830 0 45 21 0
15840 0 38 35 0
15850 0 37 21 0
15860 0 33 18 0
15870 0 41 4 0
15880 0 33 0 0
15890 0 64 7 0
15900 0 39 5 0
15910 0 50 21 0
15920 0 60 18 0
15930 0 49 13 0
15940 0 40 3 0
15950 0 19 0 0
15960 0 22 0 0
15970 0 26 0 0
15980 0 28 3 0
15990 0 22 17 0
16000 0 17 11 0
16010 0 26 0 0
16020 0 43 5 0
16030 0 52 1 0
16040 0 42 7 0
16050 0 55 0 0
16060 0 15 1 0
16070 0 18 0 0
16080 0 27 0 0
16090 0 29 0 0
16100 0 18 27 0
16110 0 24 4 0
16120 0 28 0 0
16130 0 25 1 0
16140 0 11 0 1
16150 0 15 4 0
16160 0 22 4 0
16170 0 14 4 0
16180 0 17 0 0
16190 0 7 0 0
16200 0 16 0 0
16210 0 29 0 0
16220 0 35 1 0
16230 0 29 0 0
16240 0 23 0 0
16250 0 26 0 0
16260 0 15 0 0
16270 0 22 2 0
16280 0 38 3 0
16290 0 20 6 0
16300 0 12 1 0
16310 0 19 0 0
16320 0 20 0 0
16330 0 19 0 0
16340 0 12 12 0
16350 0 27 15 0
16360 0 29 0 0
16370 0 25 0 0
16380 0 15 0 0
16390 0 12 0 0
16400 0 15 0 0
16410 0 26 0 0
16420 0 17 0 0
16430 0 27 0 0
16440 0 24 0 0
16450 0 16 1 0
16460 0 17 9 0
16470 0 18 0 0
16480 0 10 0 1
16490 0 32 0 0
16500 1 25 0 0
16510 0 20 0 0
16520 0 30 0 0
16530 0 15 0 9
16540 0 19 0 9
16550 0 8 0 6
16560 0 17 0 4
16570 0 12 0 0
16580 0 19 0 0
16590 0 42 0 0
16600 0 15 0 0
16610 0 25 0 0
16620 0 31 5 0
16630 0 31 3 0
16640 0 26 4 0
16650 0 17 4 0
16660 0 24 0 0
16670 0 18 0 0
16680 0 32 0 6
16690 0 14 3 0
16700 0 19 0 0
16710 0 44 0 0
16720 0 21 2 0
16730 0 14 0 0
16740 0 15 0 0
16750 0 22 0 0
16760 0 24 7 0
16770 0 32 6 0
16780 0 24 0 0
16790 0 28 0 0
16800 0 16 0 0
16810 0 21 0 0
16820 0 19 0 0
16830 0 23 0 0
16840 0 16 0 2
16850 0 26 0 7
16860 0 17 0 3
16870 0 35 0 2
16880 0 11 0 3
16890 0 11 0 0
16900 0 23 0 0
16910 0 16 0 0
16920 0 19 0 0
16930 0 20 0 0
16940 0 28 0 0
16950 0 19 3 0
16960 0 17 2 0
16970 0 18 0 0
16980 0 13 0 0
16990 0 25 0 0
17000 0 17 0 0
17010 0 16 0 0
17020 0 21 0 6
17030 0 39 0 0
17040 0 29 0 0
17050 0 29 0 0
17060 0 39 0 0
17070 0 43 8 0
17080 0 40 0 0
17090 0 49 1 4
17100 0 38 0 2
17110 0 47 0 0
17120 0 35 3 0
17130 0 37 0 2
17140 0 43 0 0
17150 0 40 0 1
17160 0 38 4 0
17170 0 39 1 4
17180 0 36 0 9
17190 0 42 0 14
17200 0 43 0 0
17210 0 42 0 0
17220 0 39 4 0
17230 0 38 4 0
17240 0 47 0 0
17250 0 44 0 0
17260 0 43 0 0
17270 0 32 0 1
17280 0 42 4 5
17290 0 45 3 0
17300 0 38 0 1
17310 0 43 0 0
17320 0 31 0 0
17330 0 49 0 0
17340 0 44 0 0
17350 0 36 0 0
17360 0 43 0 35
17370 0 36 1 25
17380 0 39 1 41
17390 0 49 0 15
17400 0 42 0 12
17410 0 41 0 0
17420 0 12 0 0
17430 0 10 0 6
17440 0 34 0 0
17450 0 48 0 0
17460 0 27 0 1
17470 0 15 0 0
17480 0 19 0 0
17490 0 27 2 0
17500 0 17 0 0
17510 0 29 0 0
17520 0 20 0 0
17530 0 22 0 0
17540 0 13 0 0
17550 0 38 0 0
17560 0 25 0 0
17570 0 25 0 0
17580 0 28 0 0
17590 0 20 0 0
17600 0 24 0 0
17610 0 20 0 0
17620 0 53 0 0
17630 0 34 0 1
17640 0 40 0 1
17650 0 58 0 10
17660 0 57 0 8
17670 0 26 0 6
17680 0 33 0 0
17690 0 37 1 0
17700 0 49 4 0
17710 0 56 2 0
17720 0 44 2 0
17730 0 50 17 0
17740 0 70 12 0
17750 0 43 16 0
17760 0 39 1 0
17770 0 31 0 0
17780 0 34 0 0
17790 0 17 0 0
17800 0 22 0 0
17810 0 61 0 0
17820 0 54 0 0
17830 0 46 0 0
17840 0 35 0 0
17850 0 41 0 0
17860 0 64 0 0
17870 0 31 2 0
17880 0 32 0 0
17890 0 41 0 0
17900 0 37 0 0
17910 0 47 0 0
17920 0 19 0 0
17930 0 39 1 0
17940 0 38 7 0
17950 0 37 3 0
17960 0 33 0 0
17970 0 28 0 0
17980 0 10 0 1
17990 0 21 0 0
18000 0 29 0 0
18010 0 23 0 0
18020 0 10 0 0
18030 0 18 0 0
18040 0 28 0 0
18050 0 10 0 0
18060 0 26 0 1
18070 0 26 0 0
18080 0 29 0 0
18090 0 25 0 0
18100 0 30 0 0
18110 0 29 0 2
18120 0 30 0 0
18130 0 32 1 3
18140 0 25 0 3
18150 0 25 0 9
18160 0 14 0 23
18170 0 19 0 7
18180 0 27 0 0
18190 0 11 0 0
18200 0 20 0 0
18210 0 32 0 0
18220 0 27 0 0
18230 0 30 0 0
18240 0 27 0 0
18250 0 24 0 0
18260 0 10 0 0
18270 0 22 2 0
18280 0 27 0 0
18290 0 32 0 0
18300 0 24 0 0
18310 0 23 0 0
18320 0 14 14 0
18330 0 15 5 0
18340 0 9 18 0
18350 0 12 3 0
18360 0 9 0 0
18370 0 12 7 0
18380 0 12 37 0
18390 0 15 42 0
18400 0 10 34 0
18410 0 11 43 0
18420 0 13 36 0
18430 0 9 26 0
18440 0 11 33 0
18450 0 19 54 0
18460 0 12 46 0
18470 0 14 44 0
18480 0 26 54 0
18490 0 11 49 0
18500 0 22 37 0
18510 0 11 39 0
18520 0 11 58 0
18530 0 12 43 0
18540 0 10 40 0
18550 0 11 31 0
18560 0 19 38 0
18570 0 28 29 0
18580 0 16 26 0
18590 0 26 30 0
18600 0 22 34 0
18610 0 16 29 0
18620 0 14 1 0
18630 0 15 19 0
18640 0 30 17 0
18650 0 13 23 0
18660 0 12 14 0
18670 0 10 18 0
18680 0 11 10 0
18690 0 16 10 0
18700 0 12 8 0
18710 0 10 11 0
18720 0 11 6 0
18730 0 11 17 0
18740 0 11 1 0
18750 0 11 0 0
18760 0 24 0 0
18770 0 20 0 0
18780 0 15 3 0
18790 0 11 0 0
18800 0 19 1 0
18810 0 19 5 0
18820 0 13 9 0
18830 0 18 3 0
18840 0 14 1 0
18850 0 11 18 0
18860 0 13 11 0
18870 0 33 19 0
18880 0 12 0 0
18890 0 12 0 0
18900 0 15 3 0
18910 0 12 0 0
18920 0 16 0 0
18930 0 46 0 0
18940 0 13 0 0
18950 0 10 0 0
18960 0 10 0 0
18970 0 28 0 0
18980 0 11 3 0
18990 0 19 0 0
19000 0 14 0 0
19010 0 11 4 0
19020 0 17 16 0
19030 0 12 21 0
19040 0 11 7 0
19050 0 12 0 0
19060 0 17 0 0
19070 0 9 0 0
19080 0 10 0 0
19090 0 16 0 1
19100 0 11 0 0
19110 0 26 0 0
19120 0 16 0 0
19130 0 24 0 0
19140 0 13 0 0
19150 0 10 0 0
19160 0 11 0 0
19170 0 15 0 0
19180 0 19 0 0
19190 0 11 0 3
19200 0 23 0 0
19210 0 18 12 0
19220 0 10 1 0
19230 0 11 11 0
19240 0 20 2 0
19250 0 23 0 0
19260 0 18 4 0
19270 0 16 0 0
19280 0 13 0 20
19290 0 9 0 0
19300 0 17 0 0
19310 0 13 0 0
19320 0 11 0 4
19330 0 10 0 11
19340 0 12 0 14
19350 0 24 0 7
19360 0 14 0 0
19370 0 9 0 14
19380 0 11 0 2
19390 0 23 0 0
19400 0 10 0 18
19410 0 18 0 39
19420 0 11 0 8
19430 0 27 0 18
19440 0 30 0 0
19450 0 42 0 0
19460 0 28 0 4
19470 0 29 0 0
19480 0 35 0 0
19490 0 16 0 0
19500 0 29 2 0
19510 0 21 0 0
19520 0 17 0 0
19530 0 12 0 0
19540 0 17 0 0
19550 0 17 0 20
19560 0 11 1 24
19570 0 11 0 17
19580 0 11 0 27
19590 0 11 0 25
19600 0 16 0 5
19610 0 11 0 0
19620 0 11 0 0
19630 0 12 0 0
19640 0 18 0 0
19650 0 12 0 0
19660 0 9 0 0
19670 0 11 0 0
19680 0 11 0 0
19690 0 10 0 0
19700 0 12 0 0
19710 0 11 0 0
19720 0 10 0 0
19730 0 10 0 11
19740 0 21 0 8
19750 0 12 0 15
19760 0 11 0 5
19770 0 39 0 12
19780 0 30 0 6
19790 0 12 0 18
19800 0 11 0 26
19810 0 22 0 6
19820 0 25 0 9
19830 0 20 0 17
19840 0 11 0 14
19850 0 16 0 1
19860 0 17 0 0
19870 0 23 0 0
19880 0 11 0 0
19890 0 11 0 0
19900 0 28 0 0
19910 0 12 3 0
19920 0 10 2 0
19930 0 11 0 0
19940 0 15 1 0
19950 0 18 0 0
19960 0 12 0 0
19970 0 15 0 0
19980 0 16 0 0
19990 0 11 0 0
20000 0 14 0 0
20010 0 13 0 0
20020 0 31 0 0
20030 0 10 1 0
20040 0 14 0 0
20050 0 18 0 0
20060 0 11 0 0
20070 0 16 1 0
20080 0 10 1 0
20090 0 10 0 0
20100 0 10 1 0
20110 0 11 1 0
20120 0 24 5 0
20130 0 10 10 0
20140 0 14 9 0
20150 0 10 10 0
20160 0 23 0 0
20170 0 13 31 0
20180 0 37 14 0
20190 0 16 24 0
20200 0 12 30 0
20210 0 13 43 0
20220 0 18 22 0
20230 0 24 28 0
20240 0 25 21 0
20250 0 20 29 0
20260 0 10 32 0
20270 0 29 25 0
20280 0 16 33 0
20290 0 25 47 0
20300 0 13 17 0
20310 0 9 20 0
20320 0 13 17 0
20330 0 10 12 0
20340 0 10 16 0
20350 0 19 12 0
20360 0 11 3 0
20370 0 15 6 0
20380 0 13 22 0
20390 0 11 36 0
20400 0 27 0 0
20410 0 15 0 0
20420 0 9 0 0
20430 0 11 5 0
20440 0 21 0 0
20450 0 20 1 0
20460 0 0 9 0
20470 0 9 0 0
20480 0 14 0 0
20490 0 15 25 0
20500 0 36 27 0
20510 0 22 9 0
20520 0 23 21 0
20530 0 17 23 0
20540 0 30 51 0
20550 0 21 34 0
20560 0 19 29 0
20570 0 31 38 0
20580 0 30 19 0
20590 0 25 13 0
20600 0 24 21 0
20610 0 32 20 4
20620 0 20 22 0
20630 0 28 24 0
20640 0 22 36 0
20650 0 20 41 0
20660 0 29 25 0
20670 0 9 29 0
20680 0 4 42 0
20690 0 1 47 0
20700 0 0 24 0
20710 0 12 25 0
20720 0 7 0 0
20730 0 1 11 0
20740 0 0 5 0
20750 0 1 0 0
20760 0 9 0 0
20770 0 5 0 0
20780 0 6 0 0
20790 0 5 0 0
20800 0 1 0 0
20810 0 2 0 0
20820 0 4 1 0
20830 0 11 4 0
20840 0 19 0 0
20850 0 8 5 0
20860 0 1 0 0
20870 0 0 0 0
20880 0 1 0 0
20890 0 1 0 0
20900 0 6 0 0
20910 0 9 0 0
20920 0 0 0 0
20930 0 0 0 0
20940 0 0 0 1
20950 0 0 0 0
20960 1 0 0 0
20970 0 0 0 0
20980 0 0 0 0
20990 0 0 5 0
21000 0 0 0 0
21010 0 1 0 0
21020 0 3 0 0
21030 0 0 0 0
21040 0 0 0 0
21050 0 0 0 0
21060 8 0 0 0
21070 0 0 0 0
21080 0 0 4 0
21090 0 1 1 0
21100 0 0 1 0
21110 0 0 19 0
21120 0 0 9 0
21130 0 0 1 0
21140 0 0 0 0
21150 0 6 1 0
21160 0 8 0 0
21170 0 0 0 0
21180 0 6 2 0
21190 0 19 0 0
21200 0 18 0 0
21210 0 25 0 0
21220 0 20 7 0
21230 0 18 10 0
21240 0 15 0 0
21250 0 26 0 12
21260 0 24 0 7
21270 0 19 10 6
21280 0 36 8 6
21290 0 34 5 0
21300 0 34 5 0
21310 0 32 9 0
21320 0 18 0 0
21330 0 48 6 0
21340 0 43 10 0
21350 0 22 0 0
21360 0 25 7 0
21370 0 22 12 0
21380 0 26 9 0
21390 0 21 9 0
21400 0 14 13 0
21410 0 9 14 0
21420 0 8 20 0
21430 0 14 15 0
21440 0 0 8 2
21450 0 3 0 0
21460 0 0 0 0
21470 0 0 0 0
21480 0 0 0 0
21490 0 0 0 0
21500 0 0 0 0
21510 6 0 0 0
21520 0 0 0 0
21530 0 0 1 0
21540 0 9 0 0
21550 0 9 0 1
21560 0 13 7 0
21570 0 11 11 0
21580 0 12 16 0
21590 0 0 20 0
21600 0 9 17 0
21610 0 10 19 0
21620 0 12 10 0
21630 0 9 20 0
21640 0 11 15 0
21650 0 11 16 0
21660 0 9 6 0
21670 0 12 6 0
21680 0 12 4 2
21690 0 10 4 1
21700 0 12 1 2
21710 0 9 5 0
21720 0 12 30 1
21730 0 11 26 0
21740 0 11 7 0
21750 0 11 16 0
21760 0 12 5 1
21770 0 14 18 0
21780 0 10 13 1
21790 0 11 8 0
21800 0 10 6 0
21810 0 9 5 0
21820 0 9 9 0
21830 0 9 11 0
21840 0 10 6 0
21850 0 9 7 0
21860 0 9 7 3
21870 0 13 6 3
21880 0 12 1 4
21890 0 12 1 0
21900 0 9 11 0
21910 0 10 1 1
21920 0 13 0 3
21930 0 12 14 0
21940 0 22 8 0
21950 0 15 0 0
21960 0 16 0 0
21970 0 21 0 0
21980 0 11 2 0
21990 0 9 0 0
22000 0 10 0 0
22010 0 12 8 0
22020 0 11 6 0
22030 0 10 6 0
22040 0 10 0 0
22050 0 13 0 0
22060 0 18 0 0
22070 0 10 2 0
22080 0 18 1 0
22090 0 10 4 0
22100 0 0 0 0
22110 1 0 11 0
22120 0 0 7 0
22130 0 7 11 0
22140 0 0 10 0
22150 0 0 10 0
22160 0 0 1 0
22170 0 0 19 0
22180 0 0 12 0
22190 9 0 12 0
22200 17 0 22 0
22210 0 0 19 0
22220 0 0 19 0
22230 0 2 27 0
22240 0 0 0 0
22250 0 0 15 0
22260 0 0 26 0
22270 0 0 12 0
22280 0 1 2 0
22290 0 1 9 0
22300 0 1 0 0
22310 0 0 4 0
22320 0 0 10 0
22330 0 0 0 0
22340 0 0 10 0
22350 0 0 14 0
22360 0 0 17 0
22370 0 0 10 0
22380 0 0 12 0
22390 0 0 13 0
22400 0 0 1 0
22410 14 0 0 0
22420 4 0 0 0
22430 2 0 1 0
22440 12 2 7 0
22450 0 0 6 0
22460 0 0 9 0
22470 0 1 12 0
22480 0 4 9 0
22490 0 3 0 0
22500 0 0 4 0
22510 0 0 0 0
22520 0 0 4 0
22530 0 0 9 0
22540 0 0 11 0
22550 0 0 22 0
22560 0 0 0 0
22570 0 2 3 0
22580 0 28 9 0
22590 0 27 4 0
22600 0 30 5 0
22610 0 27 8 0
22620 0 7 9 0
22630 0 0 0 0
22640 0 11 0 0
22650 0 24 5 0
22660 0 56 0 0
22670 0 57 0 0
22680 0 53 0 0
22690 0 69 0 0
22700 0 58 0 0
22710 0 46 10 0
22720 0 27 0 0
22730 0 43 3 0
22740 0 51 5 0
22750 0 48 3 0
22760 0 35 23 0
22770 0 49 29 0
22780 0 42 56 0
22790 0 17 20 0
22800 0 0 0 0
22810 0 2 0 0
22820 0 0 8 0
22830 0 0 0 0
22840 14 0 4 0
22850 0 0 1 0
22860 0 0 0 0
22870 0 0 6 0
22880 0 0 10 0
22890 0 0 6 0
22900 0 0 8 0
22910 0 11 14 0
22920 4 0 12 0
22930 7 0 12 0
22940 5 0 19 0
22950 0 0 25 0
22960 2 0 11 0
22970 1 0 18 0
22980 0 0 0 0
22990 0 0 4 0
23000 2 0 0 0
23010 1 0 7 0
23020 15 0 1 0
23030 12 0 1 0
23040 0 0 0 0
23050 0 0 0 8
23060 3 0 0 4
23070 0 0 0 1
23080 6 0 0 0
23090 13 0 0 0
23100 0 0 0 0
23110 0 0 2 5
23120 0 0 0 6
23130 2 0 2 0
23140 0 0 0 0
23150 0 2 0 0
23160 0 1 0 9
23170 0 0 0 3
23180 0 1 0 0
23190 0 0 0 0
23200 0 0 0 0
23210 1 1 0 37
23220 0 0 0 10
23230 17 0 0 6
23240 5 0 0 9
23250 1 0 0 11
23260 11 0 0 24
23270 4 0 0 3
23280 4 0 0 3
23290 0 0 0 11
23300 0 0 0 9
23310 8 0 0 9
23320 0 0 0 9
23330 0 0 0 3
23340 0 0 0 10
23350 0 0 4 11
23360 0 0 0 0
23370 0 0 0 0
23380 1 0 5 0
23390 2 0 0 0
23400 0 0 0 0
23410 5 0 0 3
23420 0 0 0 7
23430 2 0 0 18
23440 12 0 0 17
23450 10 0 0 24
23460 14 0 0 9
23470 4 0 0 8
23480 5 0 0 15
23490 18 0 0 1
23500 6 0 0 12
23510 7 0 0 10
23520 0 0 1 0
23530 0 0 0 13
23540 0 0 0 20
23550 6 0 0 6
23560 1 0 0 20
23570 3 0 0 26
23580 0 0 0 7
23590 0 0 0 14
23600 0 0 0 24
23610 0 0 0 15
23620 4 0 0 9
23630 0 0 0 22
23640 0 8 0 17
23650 0 0 0 41
23660 0 0 0 46
23670 0 0 0 34
23680 0 0 0 51
23690 0 0 0 22
23700 12 0 0 26
23710 0 0 0 42
23720 0 0 0 45
23730 0 0 0 16
23740 0 0 0 40
23750 0 1 0 60
23760 0 0 0 36
23770 0 0 0 46
23780 0 0 0 28
23790 0 0 0 46
23800 0 0 0 47
23810 0 0 0 54
23820 0 0 0 35
23830 0 0 0 42
23840 0 0 0 55
23850 0 0 0 50
23860 0 4 0 40
23870 0 0 0 33
23880 0 2 4 47
23890 2 1 4 26
23900 0 0 0 51
23910 0 1 0 31
23920 0 0 0 46
23930 0 12 1 52
23940 0 7 0 48
23950 0 0 0 32
23960 0 6 0 31
23970 0 3 0 55
23980 0 0 0 31
23990 0 10 0 42
24000 0 7 0 27
24010 0 9 0 50
24020 0 1 0 55
24030 0 5 2 30
24040 0 0 0 0
24050 0 0 9 0
24060 0 8 1 1
24070 0 14 0 0
24080 0 12 0 6
24090 0 24 0 0
24100 0 5 0 1
24110 0 12 0 0
24120 0 8 0 0
24130 0 1 3 0
24140 0 2 0 0
24150 0 1 0 0
24160 0 0 0 0
24170 0 0 0 0
24180 0 0 4 0
24190 0 0 0 0
24200 0 0 0 0
24210 0 14 0 0
24220 7 13 0 0
24230 0 10 0 0
24240 0 10 0 0
24250 0 3 0 0
24260 0 5 0 0
24270 0 0 0 0
24280 2 4 0 3
24290 0 0 0 0
24300 3 0 0 7
24310 0 0 0 0
24320 0 0 0 0
24330 6 4 0 0
24340 9 0 0 0
24350 21 3 0 11
24360 9 4 0 6
24370 22 1 0 31
24380 11 1 0 21
24390 18 0 0 13
24400 2 4 0 2
24410 20 4 0 12
24420 1 1 0 4
24430 1 1 0 9
24440 2 0 0 22
24450 5 2 0 5
24460 0 7 1 20
24470 0 0 0 25
24480 0 3 0 17
24490 0 3 0 23
24500 0 2 0 11
24510 0 1 0 12
24520 0 0 0 15
24530 0 10 4 12
24540 0 0 0 19
24550 0 3 0 26
24560 0 6 0 16
24570 0 11 0 6
24580 0 20 0 17
24590 0 13 0 13
24600 0 0 0 6
24610 0 0 0 30
24620 0 2 0 28
24630 0 10 0 39
24640 0 24 0 16
24650 0 1 0 23
24660 0 0 0 34
24670 0 0 0 21
24680 0 0 0 12
24690 0 0 0 15
24700 0 0 0 9
24710 0 0 0 24
24720 0 0 0 29
24730 0 0 0 9
24740 0 0 0 9
24750 0 0 0 6
24760 0 0 0 24
24770 0 0 0 9
24780 0 0 0 25
24790 0 3 0 19
24800 0 0 0 0
24810 0 0 0 25
24820 0 0 0 21
24830 0 0 0 23
24840 0 0 0 22
24850 0 0 0 9
24860 0 0 0 39
24870 0 0 0 30
24880 0 0 0 25
24890 0 0 0 26
24900 0 1 0 21
24910 0 5 0 25
24920 0 0 0 6
24930 0 6 0 8
24940 0 7 0 4
24950 0 10 0 5
24960 0 31 0 24
24970 0 1 0 17
24980 0 0 0 25
24990 0 1 0 28
25000 0 1 0 3
25010 0 0 0 20
25020 0 0 0 4
25030 0 1 0 12
25040 1 0 0 21
25050 0 0 0 0
25060 0 0 0 2
25070 0 0 0 0
25080 15 0 0 0
25090 16 0 0 0
25100 25 0 0 0
25110 10 0 0 0
25120 9 0 0 0
25130 0 0 0 0
25140 1 0 0 0
25150 1 0 0 0
25160 0 0 0 0
25170 0 0 0 10
25180 0 0 0 7
25190 0 3 0 2
25200 0 0 1 0
25210 0 0 0 0
25220 0 0 0 0
25230 0 0 0 0
25240 0 0 0 0
25250 0 0 1 0
25260 0 0 0 0
25270 0 0 0 0
25280 0 0 0 0
25290 0 0 0 0
25300 0 0 4 0
25310 0 0 0 0
25320 0 0 0 0
25330 0 1 0 0
25340 0 0 0 6
25350 0 0 0 9
25360 0 0 0 7
25370 0 0 0 18
25380 0 2 0 15
25390 0 0 0 27
25400 0 0 0 15
25410 0 0 0 49
25420 0 0 0 37
25430 0 4 0 37
